,Organisation,Scan Date,Scan Point Name,Scan Reference,Supplier Name,Product,Expiration Date,Quantity
1470,Notuv - Denk Pharma,2022-06-20 01:57:31,DMO_1001000,3513,Red Cross,Metformin,2022-12-27 08:00:00,1
1471,Notuv - Denk Pharma,2022-06-20 07:25:31,DMO_1001000,3348,Red Cross,Metformin,2023-06-01 08:00:00,210
1472,Notuv - Denk Pharma,2022-06-20 08:55:27,DMO_1001000,4395,WHO,Metformin,2022-10-01 08:00:00,110
1473,Notuv - Denk Pharma,2022-06-20 10:57:06,DMO_1001000,1948,Red Cross,Metformin,2023-05-09 08:00:00,54
1474,Notuv - Denk Pharma,2022-06-20 16:10:28,DMO_1001000,3316,Bill Gates Foundation,Metformin,2023-04-30 08:00:00,36
1475,Notuv - Denk Pharma,2022-06-20 17:20:07,DMO_1001000,3407,WHO,Metformin,2021-12-07 08:00:00,143
1476,Notuv - Denk Pharma,2022-06-21 06:44:43,DMO_1001000,4190,WHO,Metformin,2022-04-29 08:00:00,40
1477,Notuv - Denk Pharma,2022-06-21 11:31:08,DMO_1001000,4711,Red Cross,Metformin,2022-03-24 08:00:00,94
1478,Notuv - Denk Pharma,2022-06-21 12:07:51,DMO_1001000,2420,WHO,Metformin,2022-07-15 08:00:00,20
1479,Notuv - Denk Pharma,2022-06-21 16:58:33,DMO_1001000,3701,WHO,Metformin,2022-03-13 08:00:00,10
1480,Notuv - Denk Pharma,2022-06-21 20:49:00,DMO_1001000,4517,Red Cross,Metformin,2023-04-22 08:00:00,1
1481,Notuv - Denk Pharma,2022-06-22 00:21:27,DMO_1001000,1506,Red Cross,Metformin,2023-04-18 08:00:00,106
1482,Notuv - Denk Pharma,2022-06-22 19:34:51,DMO_1001000,3538,WHO,Metformin,2022-11-24 08:00:00,107
1483,Notuv - Denk Pharma,2022-06-22 20:09:32,DMO_1001000,4356,Bill Gates Foundation,Metformin,2022-11-29 08:00:00,55
1484,Notuv - Denk Pharma,2022-06-23 04:47:01,DMO_1001000,1627,WHO,Metformin,2023-04-01 08:00:00,169
1485,Notuv - Denk Pharma,2022-06-23 09:57:39,DMO_1001000,1731,Red Cross,Metformin,2023-03-28 08:00:00,130
1486,Notuv - Denk Pharma,2022-06-23 10:15:39,DMO_1001000,3249,WHO,Metformin,2023-07-15 08:00:00,1
1487,Notuv - Denk Pharma,2022-06-23 10:32:22,DMO_1001000,2445,WHO,Metformin,2023-01-16 08:00:00,1
1488,Notuv - Denk Pharma,2022-06-23 20:52:55,DMO_1001000,3858,Bill Gates Foundation,Metformin,2022-09-01 08:00:00,66
1489,Notuv - Denk Pharma,2022-06-24 00:16:24,DMO_1001000,1797,Red Cross,Metformin,2023-06-23 08:00:00,43
1490,Notuv - Denk Pharma,2022-06-24 10:09:25,DMO_1001000,2660,Bill Gates Foundation,Metformin,2022-01-23 08:00:00,37
1491,Notuv - Denk Pharma,2022-06-25 03:08:27,DMO_1001000,3133,Bill Gates Foundation,Metformin,2022-03-12 08:00:00,57
1492,Notuv - Denk Pharma,2022-06-26 12:23:45,DMO_1001000,2482,Bill Gates Foundation,Metformin,2023-05-27 08:00:00,1
1493,Notuv - Denk Pharma,2022-06-26 13:41:09,DMO_1001000,3338,Bill Gates Foundation,Metformin,2022-04-22 08:00:00,73
1494,Notuv - Denk Pharma,2022-06-27 01:59:55,DMO_1001000,2258,WHO,Metformin,2022-08-17 08:00:00,1
1495,Notuv - Denk Pharma,2022-06-27 17:29:46,DMO_1001000,3929,Red Cross,Metformin,2022-02-04 08:00:00,6
1496,Notuv - Denk Pharma,2022-06-28 03:25:00,DMO_1001000,1861,Red Cross,Metformin,2022-06-07 08:00:00,155
1497,Notuv - Denk Pharma,2022-06-28 03:39:25,DMO_1001000,2832,Bill Gates Foundation,Metformin,2023-03-25 08:00:00,154
1498,Notuv - Denk Pharma,2022-06-28 04:29:33,DMO_1001000,4562,Bill Gates Foundation,Metformin,2022-01-23 08:00:00,37
1499,Notuv - Denk Pharma,2022-06-28 10:02:53,DMO_1001000,3285,Bill Gates Foundation,Metformin,2022-08-07 08:00:00,93
